x_0,x_1,z_true
-0.7154861928272109,0.7249560882282385,3.0
0.0022269050624141445,0.8241499769517973,2.0
1.5161232153398299,0.004949182248624187,0.0
-0.7667435722506382,-0.7954096674313298,5.0
-0.032086146429063385,-1.350551265061672,6.0
-0.6570649356048406,0.6432589833811634,3.0
0.7967134294888865,0.02573597071956918,0.0
0.6931373221290102,-0.6859338672713884,7.0
0.768490453484159,-0.8372168190309591,7.0
0.021638129766781623,0.6408398338288548,2.0
-0.757103075700301,-0.0074461402996757785,4.0
0.7724042120074508,0.8210404118578047,1.0
1.2694359514940656,-0.012633957931610248,0.0
1.123459194070239,-0.021474309711108558,0.0
1.068629089430985,-0.02850490752337404,0.0
0.8014750692999091,0.7939797282288401,1.0
-0.7535890261390344,-0.7415007963963339,5.0
0.7845975870570407,-0.7644906540876989,7.0
-0.6916502559365534,0.6935577832891417,3.0
-0.8408093306719362,0.8050782823625974,3.0
-0.8112762235246735,0.8450397027902218,3.0
0.419413909916245,0.3948381711921107,1.0
-0.7241391476951158,0.6901589344532801,3.0
0.47447874045892047,0.4796654048023474,1.0
-0.05332348922052709,-1.0418047449184258,6.0
1.0163441888018914,0.999614916752763,1.0
0.48854940447821593,-0.4284362213325029,7.0
0.945019743190203,-0.9016214173007241,7.0
0.7370466955919296,-0.7314789245456333,7.0
-0.9675387460731427,0.936869627948758,3.0
0.010869720136526054,0.5439801119799084,2.0
1.0173928975433602,-0.9424736424396629,7.0
0.685044596069885,-0.6739803195818733,7.0
-0.0009830474636208458,-0.8045036806884446,6.0
0.72574441819069,0.7078059357291829,1.0
-0.7469276221897442,-0.7765558195684014,5.0
-0.002847152329465308,-0.9336072482904494,6.0
0.86184044048774,0.867490687615455,1.0
-0.920873064267668,0.9128139564209378,3.0
0.45011009663472623,0.4190589618722085,1.0
-1.309777302642591,1.339130731756129,3.0
0.022713441926816923,-0.8751551188580527,6.0
0.7304819991811088,0.7079792744369944,1.0
-0.010136811428516723,0.9316110555230426,2.0
-0.35884550639967827,-0.37257742950197537,5.0
0.8247919804746137,-0.8170778360681746,7.0
-0.7830929142147562,0.7780067471567392,3.0
-0.45891754283496977,-0.47925978126440316,5.0
-1.1820327069383303,-0.06897318810593805,4.0
0.8131362971398106,0.02341856158838143,0.0
0.2568219413183609,0.2272553789953527,1.0
-0.8067602846002294,0.0066179863514845266,4.0
1.0469568459121126,-0.9993859584315977,7.0
-0.6721489257404375,0.6663345923548201,3.0
-0.050457046708855355,0.5838254901527711,2.0
0.0020179972608467284,0.8227875449643485,2.0
-0.7469656885635383,-0.6830247714036581,5.0
-0.02247782346066341,0.7503788387673967,2.0
0.6082196030258976,-0.6653408203682724,7.0
-0.8225165938304093,0.7959209171873383,3.0
0.44323579438003385,-0.45770808670081764,7.0
-0.8072786401739709,-0.024090234604740152,4.0
0.7671953709311946,0.7485348820140143,1.0
0.9113036604919807,0.8862606872185693,1.0
0.7516986998707824,0.7723924329281839,1.0
0.5421222434997864,-0.5330109885877473,7.0
0.6961375662709439,0.6667132094182656,1.0
0.6982236131887226,-0.6875727884616792,7.0
0.9056054335597872,0.8843757623427445,1.0
0.35524270670556274,0.3556037098401152,1.0
-0.01855380404125955,1.2847434526665662,2.0
-0.5495304485228117,0.5406063061894334,3.0
0.5909236931626513,-0.6185253569680339,7.0
0.6479799821831866,0.6270233458090265,1.0
-1.1415219360383213,1.1314617072998363,3.0
0.5493852002762123,0.5574971400549403,1.0
0.5582532006802058,-0.5737227952109631,7.0
0.05239001755400423,-1.1263322731359728,6.0
0.6679350481957804,-0.6762330219226569,7.0
-0.6845399114126696,0.6100801787902069,3.0
1.0209833570938558,-0.9534150569370488,7.0
-0.6414340805362015,-0.6354060018435317,5.0
-0.5636323193737647,-0.6219643601271884,5.0
1.2110907441003869,-0.013857740664282523,0.0
-0.9670569846064816,-0.9652006946871774,5.0
-0.9527483167086023,-0.9694689881831317,5.0
0.0017693518975163453,1.2792476398538375,2.0
1.0699811497608096,0.04177357581972144,0.0
-0.6173358931249521,0.6290235832293797,3.0
-0.03236198785245672,-0.9216738178645782,6.0
-0.6802542443069427,0.6696724984396475,3.0
0.2984287718651905,-0.2912342613844751,7.0
-0.9109960133788291,-0.8747411073855703,5.0
-0.009526906564911359,-1.0827074165803332,6.0
-0.7155389087371107,-0.030224645567806265,4.0
-0.9022506992400862,0.8908205723961317,3.0
0.848746734861102,-0.8464059228689356,7.0
0.7437916104689036,-0.7472009837849729,7.0
-0.8588351905713478,-0.8400620242440484,5.0
0.6277225762157382,0.5750147535741323,1.0
-0.7430638180567247,0.7038218969355513,3.0
-0.9766248269267013,0.02903876836612401,4.0
-0.7324249474712943,0.7219532683142134,3.0
-0.4717328303034154,0.4662553338142578,3.0
-0.8021755130903399,0.022169598463076607,4.0
-0.0018374850810834416,-1.0955505156779985,6.0
-0.03392779185851399,-1.1337067753244665,6.0
0.4088737260470246,0.43427347127819527,1.0
0.7315125805870296,-0.7452776665470406,7.0
1.3736211361228423,0.011242802505799815,0.0
0.777375642769888,-0.80913485308369,7.0
0.6118970683187333,0.6244650066283282,1.0
-0.7196032041567104,0.7101860751052436,3.0
-0.793125460740362,-0.7920817728391498,5.0
0.5663504163192835,0.6083605801999734,1.0
-0.0039326322070140805,0.9682860317593467,2.0
-0.8086774585148764,0.7246806059457669,3.0
-0.6058691628086779,0.652821501083354,3.0
-0.8583869041029448,0.8515291538943078,3.0
-0.938595267210006,0.01780898334984605,4.0
-0.007676712171035852,0.8147361166489676,2.0
0.8584940716216354,-0.8134220423038999,7.0
1.0402320420745557,0.011922459223055562,0.0
0.6826291491727475,0.6249684255266598,1.0
-1.0152091181093337,0.019555687614837374,4.0
-0.7986089126481292,-0.0019931725077273763,4.0
0.017794631702426168,0.6424661981440172,2.0
0.7889743346978154,0.7756104700164281,1.0
-0.7051661815209525,-0.05083217762006701,4.0
0.8003628384982416,0.8132143571245442,1.0
-0.4874886312027833,-0.5265036216922474,5.0
0.6653782717058516,-0.6724599266442154,7.0
-0.43188986643060756,-0.4010703052863486,5.0
-0.5577585343737447,0.6049791391825479,3.0
0.5283759027434539,0.590449980314014,1.0
-0.6990920780101991,0.6881246896679977,3.0
-1.0681968414192533,-1.0280481020049534,5.0
0.41885521653643815,-0.4177106175636291,7.0
0.9205984755272645,0.9189277167917668,1.0
0.8181643490240951,0.8196530184993706,1.0
-0.01474244489248306,0.7623705136388673,2.0
-0.5880929268242162,-0.5905600546905639,5.0
-0.00954337718101409,0.4884017159379723,2.0
-0.03676004337845197,1.538429876959912,2.0
-0.9373866132750233,-0.022688393001823445,4.0
1.1302662191131896,0.00942191302127232,0.0
0.5612717944264308,-0.5401664571207263,7.0
-0.8292108568222489,0.8267029960390193,3.0
0.6526072703645271,0.6212216576660445,1.0
-0.013177290255600986,0.6019473429211005,2.0
0.897838409221382,-0.8739934060218028,7.0
-1.0030637438320853,0.007342017280159125,4.0
-0.7849844275502071,0.8370791702036664,3.0
-0.5771332418916907,0.6302935633406676,3.0
-0.8667329540391112,-0.05649939186680536,4.0
-0.7732554301390289,-0.7505948198177432,5.0
-0.02797052814189295,-0.36441634972512216,6.0
-0.7686127050746364,-0.7375742732599537,5.0
1.1203703684433655,0.025860247162037955,0.0
-0.5234866696683077,-0.48259681993995385,5.0
0.6031167164786906,-0.6204046412236075,7.0
0.0036289009686460284,-1.2260493926287221,6.0
0.7509468332568264,0.765003868435909,1.0
-0.596423799021019,0.6502189742644361,3.0
-0.7336638686274175,0.7366526334394213,3.0
0.005063394526927022,-1.315823958956409,6.0
-0.3919308061225673,0.41312327489995604,3.0
-0.9333586479118927,-0.9369519980003187,5.0
-0.8467365564793675,-0.8224641126623038,5.0
-0.9768289250030464,0.9594887677328205,3.0
-1.0010705503423802,-0.9753002503856023,5.0
0.676513867313658,0.6781942925593728,1.0
0.7843961228122378,-0.7265487472058051,7.0
-0.8944379181036324,0.9375467440018063,3.0
0.9554547664013389,0.9476940418932517,1.0
0.6784374201494013,0.698891161060009,1.0
0.6144327955612534,0.6044959769713255,1.0
-1.0136418151910151,-1.0684345817970438,5.0
-0.028040800415302915,-0.8045381775373752,6.0
-0.5292426512000251,-0.5030185036096037,5.0
-0.9630471895183181,1.0328557544071038,3.0
-0.6723243277552494,-0.72334512241066,5.0
0.755261659971992,-0.7650561582474513,7.0
-0.5653595663479638,-0.5064076269315957,5.0
0.5610273541405701,0.02053514842562028,0.0
-0.012804519048257924,-0.9772005955604929,6.0
-1.0746857183296943,-0.00729000357245482,4.0
-0.2691084333646397,-0.22452197664589885,5.0
0.9498505028836511,-0.9827391345395584,7.0
-0.8019056367512811,0.02861452975255993,4.0
0.007698063373134549,-1.2457539403732762,6.0
0.7279089558516691,0.7847223635094744,1.0
0.006024918301128088,0.5559487439974922,2.0
1.0725312111294347,-1.1181214605720036,7.0
-0.45728343656894677,-0.4358498870269355,5.0
-0.7258424790518945,-0.7638128098572897,5.0
1.0990016781654113,0.0005083545426310813,0.0
-0.7348176964750206,-0.7454967640969637,5.0
-0.006757473413337826,-1.16320387098465,6.0
0.8587717828074023,-0.8791056506657273,7.0
-0.8534285816652054,0.8246282790374662,3.0
0.024652308161537847,-1.1489693035253563,6.0
0.0028136577469655808,-0.9844863846240295,6.0
0.6117838059263545,-0.6451448859246594,7.0
-0.01842962923927279,0.772741918436977,2.0
0.8862925412872893,0.9169381040297371,1.0
0.5986278391847372,-0.5388208398628913,7.0
1.1822726405443842,0.005512691393929333,0.0
1.2671273498290023,-0.03917486777154006,0.0
-1.1711283649086563,-1.118732586805944,5.0
-0.4327073078122916,0.44755101021554483,3.0
-0.3841546854046651,0.36577114160482166,3.0
-0.010730597489304898,1.104550837163279,2.0
1.2305516678916317,-0.005072421019166677,0.0
-0.6462624828650009,-0.6186420271628855,5.0
-0.9252881196899211,1.013652700245773,3.0
-0.6805518706986736,0.6673842671336584,3.0
0.7349960443196132,-0.01740816634652707,0.0
-0.007314855178952207,1.2706478426177232,2.0
0.6967591969670768,-0.6869160044816548,7.0
-0.7783353495175088,-0.03195964574513412,4.0
0.9227213888070728,0.02492794951979399,0.0
-0.04527081973686081,-0.7421792512632934,6.0
1.0598222423118244,-1.0874337988969995,7.0
-0.6432732679494368,-0.6273520916852919,5.0
0.013585135641144502,-0.4387450452565155,6.0
-0.791915925587251,-0.795558271570955,5.0
-0.800754613130351,-0.7421069391881179,5.0
-0.7372208301611514,-0.7821908212170137,5.0
0.016931147910409318,0.6233842085070705,2.0
0.2495622546956784,-0.24104903668065752,7.0
-0.9006160568472216,-0.9360326694618197,5.0
0.981949890819602,0.9909523736168182,1.0
-0.6086391678617792,-0.6343297339482439,5.0
-0.742992344739713,0.760872150411675,3.0
0.5015529653934253,0.4382981057602007,1.0
0.004359326217538202,1.0336718155845595,2.0
-0.6718723171025082,0.6353583769186296,3.0
0.7439026982982955,-0.7640984196890253,7.0
-0.6983074412373558,0.6744338632806248,3.0
-0.963495113972803,-0.939352722273869,5.0
-0.8342861845054432,0.8801732363222409,3.0
-0.8129196669980784,-0.8203933710520358,5.0
0.5401844152195665,-0.4735909718084426,7.0
0.7731621356079481,0.8350694818159274,1.0
-0.7864971706926313,0.7866730035688372,3.0
0.9028176873232817,-0.9425486138521351,7.0
0.9612474767272915,-0.006541136142772518,0.0
-0.966085809173683,-0.9708793817332775,5.0
-1.3715670017280825,1.40095538633313,3.0
-0.5490784647869305,-0.554717884130142,5.0
0.5580293368286133,0.5940006752990447,1.0
0.8131522196830613,0.7736316297005623,1.0
0.860388696166266,-0.8863378696491926,7.0
-0.5338652708440786,0.5429875723450232,3.0
-0.9627312812333633,0.9593003988928772,3.0
0.5343512591136902,0.5073994171778118,1.0
0.8440233075863738,0.8646561040451756,1.0
-0.710380856389658,0.7203311890131402,3.0
-1.0456912974831611,0.9648908942421723,3.0
-1.345274174477018,0.008371812480482204,4.0
-0.4597766827288219,-0.5204259368911819,5.0
-0.5676389027909959,0.585348202944376,3.0
0.04898905013014426,0.9713782386027001,2.0
-0.8391473819504076,0.8508126692182567,3.0
0.787843647728295,-0.7982225837682264,7.0
-0.7941496738600539,-0.7699073961190268,5.0
0.003979794166720349,1.0037866964072102,2.0
0.5053990862839576,-0.5444987420947939,7.0
0.48783171268689274,-0.46478309307678894,7.0
0.847358096857276,-0.8487786864428141,7.0
0.9945676814410513,0.9933972782339361,1.0
0.01178146808553646,-1.0644155992095996,6.0
0.46022323760371936,-0.49561423050103776,7.0
1.210407816018409,-0.0012521023571205525,0.0
0.041701558751825796,-0.7791491025181505,6.0
-0.7703001263729599,-0.7584768819750716,5.0
0.8914425699520501,0.8962375296155622,1.0
0.6073376102646804,0.5258597482306078,1.0
-0.02519774508209739,1.1236113607654472,2.0
0.6159390784306941,0.027408671141644966,0.0
-0.7884606034999674,-0.7668675629816235,5.0
-0.34979257485844223,0.3286887810628456,3.0
-0.6114918619180618,-0.5801306178986003,5.0
0.9199051999796954,-0.8953848864458287,7.0
-0.7381283599387783,0.752625486090904,3.0
-0.5815961787488315,0.5637741799270579,3.0
-1.0969579213878522,-1.049721089736142,5.0
-0.9260765380561524,-0.9377283618697801,5.0
-0.4950866792691043,0.5032551333744397,3.0
0.8297672831940747,0.8010423477203149,1.0
-0.8400311990087687,-0.8386240052702526,5.0
-0.7730493473434255,-0.01260236757791325,4.0
0.7238408326723037,0.7139684243931723,1.0
-0.6588721106467522,-0.6520715286475108,5.0
-0.8087133985547701,-0.8454500586161436,5.0
0.6936668411322119,0.6904796791994181,1.0
-0.5522315790153975,0.513992889566542,3.0
-0.7464327230869562,0.0329872442609833,4.0
0.6815986777274603,0.6836003080891692,1.0
-0.7211875803043015,0.7121315033806956,3.0
-0.6159616620115506,-0.6196363506445879,5.0
0.025064702251423716,-0.5746499286130771,6.0
-0.5097715639213833,-0.006900643529970475,4.0
0.6560501850824996,-0.7177107234607861,7.0
0.057673279366338946,-0.7333506428219942,6.0
-0.8857037431676842,-0.9016493937103424,5.0
1.1065646826945252,-0.03295989674111836,0.0
0.5916928650126436,-0.6058499357592344,7.0
-0.8043219342431329,0.8590028864270761,3.0
0.6510372415488636,0.6572171779181019,1.0
0.6983439467869336,0.7145722753626901,1.0
0.6579961697499696,0.6901684479045308,1.0
-0.5696025406345483,-0.5730328663653441,5.0
-0.8127067048697323,-0.7702493001948247,5.0
-0.5315140193538677,-0.5297556077681427,5.0
0.8536435237095817,-0.8464206365110889,7.0
0.7211634184861889,0.7895477820393277,1.0
1.197329340710849,1.1316350224076004,1.0
1.1348122978229542,0.004098214311314666,0.0
0.7476223654918279,0.7505392931556828,1.0
-0.7428844329121409,0.7837621710656862,3.0
-0.4580736828649429,-0.4703635010066415,5.0
-0.7058230514816979,-0.7033241747523845,5.0
-1.0932100294836407,-0.021946531879263875,4.0
-0.009913093475407884,0.8082592412441678,2.0
0.000549190532015221,-0.7475247240916074,6.0
0.5437231293833017,0.5671029166849537,1.0
0.6823787503785665,-0.02282698045104491,0.0
1.1522109586188627,0.005870538148718298,0.0
-0.00498200137286474,0.7154190104462459,2.0
-0.021989068135225897,-1.0678105176484456,6.0
0.011734305633468813,0.9116582778211639,2.0
-0.6857632884306,0.014725785553490559,4.0
0.5042418864483592,-0.48724571048792853,7.0
0.0031642200382694355,0.951634029302413,2.0
-0.7506517346319745,0.014100037737280408,4.0
1.4668897401066425,0.0216013075124412,0.0
-0.8881203462186845,0.8281830766856593,3.0
-1.4048308344333826,-0.0021057369730470865,4.0
0.7016106958346193,0.6673524694296584,1.0
-0.9164801497034574,-0.9137849370748053,5.0
-0.6263034995814034,-0.6241670748541948,5.0
0.7178078343177582,-0.6837440321206375,7.0
1.039087242275995,0.008472603130398614,0.0
0.8841894846235495,0.9029705413504049,1.0
-0.9766862805034165,-0.9538069179129454,5.0
-0.7162631062078999,-0.7277506127192326,5.0
-0.7847071696644525,-0.7332625580517785,5.0
-0.5142149612089184,-0.4955570967998643,5.0
-0.7923887830236747,0.7884290984097533,3.0
-0.8618363736125829,0.831856396841997,3.0
-0.33213948820141614,0.37898237435196996,3.0
-0.7226104341804374,-0.008455936690247778,4.0
0.9071175613740874,-0.8985609463044348,7.0
-0.844527812668618,0.8171817975171952,3.0
-1.322215179673473,0.026213658928460983,4.0
-0.947131669238227,-0.9433420509746555,5.0
1.1680280505967944,1.0942104989700805,1.0
0.006458354102505134,-0.9431072199542851,6.0
0.041356359383546766,-0.9764030394821307,6.0
-0.7386165349868333,0.7599605594979366,3.0
1.1194163210403862,1.0526436454335764,1.0
-0.4646139296580425,0.41758758124580375,3.0
-0.8682873893208946,0.02956429583931535,4.0
-0.9767625159892106,-0.011247552662841926,4.0
-0.6337122783079558,0.006230520845368922,4.0
-0.6507306333306063,0.6895107822631577,3.0
0.013308332380900196,-1.0852088270957974,6.0
1.016629305595792,0.024859859782887475,0.0
-0.707676865331067,0.676942414950237,3.0
-0.7654205333320917,-0.7499650382186293,5.0
-0.8811324738795414,0.006026808159232094,4.0
-0.024702417199215218,1.2854119863690252,2.0
-0.9170334864037111,0.8842151736161132,3.0
0.01306394004997036,0.9148599912655345,2.0
-0.7394964364639907,0.7545604670217254,3.0
-0.8261420318098814,0.8617289035699065,3.0
-0.5398684370577221,0.6345244726726825,3.0
-0.6224207165232324,0.6664108939791792,3.0
0.5575973415494729,-0.5729317440961474,7.0
0.8643677657932101,0.8410162516132593,1.0
0.6306316152501029,0.6553225534394769,1.0
0.814582102199148,-0.8040585523969415,7.0
0.6068509755223153,0.6518569174634562,1.0
-0.013436352554158888,-0.955034590405902,6.0
-1.168827099012586,-1.1759930781470804,5.0
-0.7653641718579641,0.7372159081712822,3.0
-0.8203531974447904,0.7897359851218032,3.0
-0.6693314454384051,-0.6521765339158229,5.0
0.6452734251989221,0.6214749025273092,1.0
-0.008132876756666484,-1.0687012226553605,6.0
0.014029244975955016,-1.2094146069669285,6.0
-0.9614095202132511,-0.9252240953644032,5.0
-0.5682247817037719,-0.6434210982138193,5.0
0.06158735108833234,-1.0373936075301071,6.0
-0.031537293669765314,1.2132222743172192,2.0
0.5273999522430233,-0.520766877839612,7.0
-1.199465274774959,0.0072077537990460515,4.0
-0.6766473937128678,0.0169207906018253,4.0
0.6189700441949603,0.5950214531550393,1.0
0.9901792954431261,-0.03258106885280789,0.0
0.007880060348012098,-1.0992906776098936,6.0
-0.6342228493785632,-0.664407396476803,5.0
0.01181974140054834,0.8284745447096611,2.0
-0.8108309997335077,0.7487762823336465,3.0
0.42396582963462903,-0.46624378288600954,7.0
-0.8373662363268207,-0.7816431479455076,5.0
